ID,movie_name,year,Timing(min),Rating(10),Votes,Genre,Language
tt12741978,sasar maher,1994.0,-,-,-,Family            ,marathi
tt0230254,gopichand,1958.0,-,-,-,-,hindi
tt0076597,ram ram gangaram,1977.0,160 min,6.8,20,Drama            ,marathi
tt0257837,kilukkampetti,1991.0,-,6.5,78,"Comedy, Drama            ",malayalam
tt12855822,hum hai dharti ke beta,2018.0,-,-,-,-,bhojpuri
tt4365060,7 hours to go,2016.0,115 min,5.7,395,"Crime, Thriller            ",hindi
tt0058772,ziddi,1964.0,150 min,6.9,43,"Musical, Romance            ",hindi
tt3628784,jai baba baidyanath,1979.0,-,-,-,Drama            ,hindi
tt0374033,mazdoor zindabaad,1976.0,124 min,5.7,14,Drama            ,hindi
tt0405628,aai mi kuthe jau?,1972.0,-,-,-,-,marathi
tt9283744,dhuli uruwai,2018.0,25 min,-,-,"Short, Drama            ",assamese
tt13439244,anaagarigam,2011.0,-,-,-,Drama            ,tamil
tt3442582,magane nee vazhga,1969.0,-,-,-,-,tamil
tt1606378,a good day to die hard,2013.0,98 min,5.3,"199,575","Action, Thriller            ",punjabi
tt0834056,chamundi,2001.0,114 min,-,-,Drama            ,kannada
tt5156746,force 2,2016.0,127 min,6.2,"4,951","Action, Adventure, Thriller            ",hindi
tt6602042,nayan tara,2014.0,99 min,-,-,Drama            ,bengali
tt7117376,chor bani thangaat kare,2017.0,128 min,7.9,83,"Comedy, Drama, Family            ",gujarati
tt0383876,andher gardi,1990.0,-,6.7,7,"Action, Drama            ",hindi
tt4346300,love in jungle,2003.0,-,-,-,Thriller            ,hindi
tt6331400,oro puzhayum parayunnathu,2016.0,-,-,-,Drama            ,malayalam
tt8566934,birsa munda - the black iron man,2004.0,120 min,-,-,History            ,hindi
tt5896934,aa gaya hero,2017.0,123 min,2.7,335,Action            ,hindi
tt5358998,dk,2015.0,140 min,3.5,35,"Comedy, Drama            ",kannada
tt2353824,janleva 555,2012.0,140 min,4.2,20,"Musical, Romance, Thriller            ",hindi
tt13155540,yudha kanda,2017.0,122 min,-,-,Drama            ,kannada
tt0320720,vellai pura ondru,1984.0,-,-,-,-,tamil
-,ammadu lets do kummudu,2000.0,122 min,-,-,Drama            ,telugu
-,pavankhind,2021.0,-,-,-,Drama            ,marathi
tt1661874,shiva ka insaaf,2003.0,124 min,-,-,Action            ,hindi
tt13939540,nandeesha,2012.0,-,-,-,Drama            ,kannada
tt0353583,johny,1993.0,-,-,-,-,malayalam
tt9319896,airaa,2019.0,142 min,4.7,602,"Drama, Horror            ",tamil
tt0104607,khuda gawah,1992.0,193 min,6.5,"1,857","Action, Adventure, Drama            ",hindi
tt13269832,thik hai,2021.0,-,-,-,Drama            ,bhojpuri
tt10394256,jind jaan,2019.0,123 min,3.0,25,Drama            ,punjabi
tt0279387,saandhram,1990.0,112 min,5.5,13,"Comedy, Drama            ",malayalam
tt0255461,parayanumvayya parayathirikkanumvayya,1985.0,131 min,5.2,33,"Action, Drama, Thriller            ",malayalam
-,brochevarevarura hindi remake,2000.0,-,-,-,Drama            ,hindi
tt6536876,en purushan kuzhanthai mathiri,2001.0,146 min,5.4,19,Drama            ,tamil
tt7562630,minsara kanna,1999.0,165 min,6.1,292,"Drama, Romance            ",tamil
tt14194566,bffs,2019.0,40 min,-,-,"Short, Comedy            ",urdu
tt12200154,kahan gaye,1946.0,-,-,-,Mystery            ,hindi
-,paarasiga raja,2000.0,122 min,-,-,Action            ,tamil
tt8052198,bonsai,2000.0,102 min,-,-,Drama            ,malayalam
tt1228966,collector garu,1997.0,142 min,5.1,291,"Action, Comedy, Drama            ",telugu
tt12690452,valiba vizhayattu,1990.0,-,-,-,-,tamil
tt13358586,maruvisaranai,2013.0,135 min,-,-,Drama            ,tamil
tt0259605,swathi thirunal,1987.0,133 min,7.5,26,"Drama, History            ",malayalam
tt12153518,strawberry blues,2019.0,90 min,-,-,Crime            ,hindi
tt9257896,punaradhivasam,2000.0,-,7.1,8,-,malayalam
tt1268861,bechainee,2000.0,-,-,-,"Crime, Drama, Thriller            ",hindi
tt0317352,dharma durai,1991.0,144 min,6.6,274,Drama            ,tamil
tt0176121,sawan ki ghata,1966.0,136 min,6.3,55,"Musical, Romance            ",hindi
tt2373662,ullaasam,1997.0,-,6.2,247,Romance            ,tamil
tt11046570,chai coffee,2019.0,49 min,7.9,11,"Drama, Romance            ",hindi
tt9230412,kalam 302,2013.0,-,-,-,Mystery            ,marathi
tt0493389,annavaram,2006.0,175 min,4.8,800,"Action, Drama            ",telugu
tt0458017,mixed doubles,2006.0,91 min,6.5,641,"Comedy, Drama            ",hindi
tt2346120,bazigar,1971.0,-,-,-,-,punjabi
tt0366663,kanoon meri mutthi mein,1984.0,-,6.6,5,Action            ,hindi
tt14194044,bali,2021.0,-,-,-,Horror            ,marathi
tt3720430,sasta pyar,1998.0,-,-,-,Thriller            ,hindi
tt14451812,mad [in],2021.0,113 min,-,-,Drama            ,telugu
tt0285845,orey thammudu,2001.0,-,5.7,7,"Drama, Action, Romance            ",telugu
tt7298750,anubhav,1993.0,128 min,-,-,Drama            ,bengali
tt3382148,yaariyan,2014.0,145 min,2.7,"3,134","Drama, Romance            ",hindi
tt0357938,naag champa,1958.0,-,-,-,-,hindi
tt6396380,thayyareduppu,2015.0,-,-,-,"Short, Drama            ",malayalam
tt0140293,jappanil kalyanaraman,1985.0,138 min,6.0,116,"Action, Comedy, Romance            ",tamil
tt0262918,yeh kaisa insaf?,1980.0,140 min,4.2,14,Drama            ,hindi
tt0381157,ek khilari bawan pattey,1972.0,-,6.3,7,"Action, Musical            ",hindi
tt0043584,ghayal,1951.0,156 min,-,-,Drama            ,hindi
tt11091662,chaati,2019.0,107 min,-,-,Drama            ,kannada
tt3982436,loukyam,2014.0,150 min,6.4,734,"Action, Comedy            ",telugu
tt14068226,haya,2021.0,-,-,-,-,urdu
tt3421052,love yoou soniye,2013.0,140 min,6.8,16,"Comedy, Drama, Musical            ",punjabi
tt0370470,doctor siva,1975.0,-,5.7,6,Musical            ,tamil
tt13284100,shirdi sri saibaba,2015.0,90 min,-,-,Drama            ,kannada
tt0230488,mahut bandhu re,1958.0,-,-,-,Drama            ,bengali
tt0154630,imaan,1974.0,131 min,7.4,27,Romance            ,hindi
tt1981001,kirkit,2009.0,-,-,-,"Comedy, Crime, Drama            ",urdu
tt0232883,vaa arugil vaa,1991.0,-,6.0,25,Horror            ,tamil
tt0231924,kondagali,1978.0,-,-,-,-,telugu
tt10546802,baale,2017.0,7 min,-,-,"Short, Music            ",malayalam
tt5643482,nekabbarer mohaproyan,2014.0,-,7.0,21,Drama            ,bengali
tt0293643,thanga valayal,1968.0,145 min,-,-,-,tamil
tt4795536,kaban,1982.0,-,-,-,Drama            ,hindi
tt10168414,adhiradi padai,1994.0,-,-,-,Action            ,tamil
tt10471142,unity of light by a.r rahman,2007.0,-,-,-,Music            ,hindi
tt1589963,abir,1987.0,121 min,-,-,Drama            ,bengali
tt1858770,prince vaali,2011.0,175 min,5.8,11,"Action, Adventure, Fantasy            ",telugu
tt5600714,laal rang,2016.0,147 min,8.0,"4,249","Action, Crime, Drama            ",hindi
tt0338472,suraag,1982.0,-,7.3,58,"Thriller, Mystery            ",hindi
tt3145610,olipathivu,2013.0,108 min,-,-,"Action, Thriller            ",tamil
tt0268118,aaru manikkoor,1978.0,-,-,-,-,malayalam
tt7738842,aparajita,1998.0,123 min,-,-,Drama            ,bengali
tt5592744,satyavadi raja harishchandra,1989.0,-,4.4,11,Fantasy            ,gujarati
tt9370232,saranam ayyappa,1980.0,118 min,5.4,5,Drama            ,tamil
tt0248146,lanka dahan,1952.0,-,-,-,-,hindi
tt2894556,pratidhwani,1993.0,-,5.7,6,Action            ,hindi
tt5277088,bhawani mandi tesan,2018.0,-,6.4,5,Comedy            ,hindi
tt14283756,snehanjali,2007.0,-,-,-,Drama            ,kannada
tt2801946,honey,1982.0,-,-,-,Drama            ,hindi
tt5255914,taange ka ghoda,1994.0,-,-,-,Drama            ,hindi
tt8391676,bhariya,1996.0,137 min,-,-,"Action, Drama            ",nepali
tt6710200,saughat,1970.0,-,-,-,Drama            ,urdu
tt2950296,kutti puli,2013.0,150 min,4.5,185,"Action, Thriller            ",tamil
tt4751680,kader kuler bou,2015.0,167 min,6.2,41,"Action, Crime, Drama            ",bengali
tt8180412,anuraaga gaanam pole,2017.0,8 min,8.8,13,"Short, Fantasy, Romance            ",malayalam
tt0355997,santan,1946.0,-,-,-,-,hindi
tt10702314,"in 1998, mehndi was signed by coca-cola for product endorsement and was featured in 30 concerts across india",1998.0,-,-,-,Musical            ,hindi
tt1449281,vazhvile oru naal,1956.0,-,-,-,-,tamil
tt13599828,fukat chambu baburao,1984.0,-,-,-,Comedy            ,marathi
tt14210970,falak sher,1991.0,-,-,-,-,punjabi
tt0381139,do dil,1947.0,-,-,-,"Drama, Family            ",hindi
tt0154954,nishan,1965.0,138 min,4.9,10,Drama            ,hindi
tt1169841,return of hanuman,2007.0,110 min,7.1,660,"Animation, Action, Adventure            ",hindi
tt9396112,sathyam paranja viswasikuvo,2019.0,130 min,5.7,225,"Comedy, Drama            ",malayalam
tt1408950,mane aliya,1964.0,-,-,-,-,kannada
tt3179004,rajotto,2014.0,-,7.1,79,"Action, Comedy, Thriller            ",bengali
tt13606532,munnar,2009.0,115 min,-,-,Drama            ,tamil
tt7685534,the free upgrade,2017.0,36 min,-,-,"Short, Thriller            ",malayalam
tt3851672,heroine no.1,2001.0,-,-,-,"Drama, Thriller            ",hindi
tt1538256,dinanter alo,1965.0,-,-,-,Drama            ,bengali
tt13906360,pagal,2011.0,-,-,-,Drama            ,kannada
tt6060142,deep,2000.0,40 min,-,-,Drama            ,urdu
tt0377627,chandni raat,1949.0,-,-,-,"Drama, Family            ",hindi
tt0354058,sthreedhanam,1993.0,130 min,6.8,28,"Drama, Family            ",malayalam
tt0244485,dhuli,1954.0,163 min,6.1,8,Drama            ,bengali
tt8894042,pove pora,2014.0,130 min,-,-,Drama            ,telugu
tt0158740,madhuri,1932.0,155 min,-,-,-,hindi
tt14263198,mon amar shudhu tomar,2010.0,-,-,-,Drama            ,bengali
tt8914956,maj rati keteki,2017.0,-,7.3,34,Drama            ,assamese
tt1611051,gunahon ki basti,2008.0,-,-,-,Crime            ,urdu
tt4892718,sir c. p.,2015.0,135 min,2.5,87,Drama            ,malayalam
tt10399352,sakhhii,2019.0,122 min,2.8,5,"Drama, Romance            ",bengali
tt2643802,darppanam the mirror,2013.0,27 min,-,-,"Short, Drama            ",malayalam
tt0242843,sandhi,1944.0,-,-,-,-,hindi
tt0156556,gayatri mahima,1977.0,-,-,-,Fantasy            ,hindi
tt0280909,malsaram,1975.0,-,-,-,-,malayalam
tt0229999,apala,1949.0,-,-,-,-,hindi
tt3325258,unmaigal,1983.0,-,-,-,Family            ,tamil
tt7478792,puppa,2000.0,-,8.0,472,"Comedy, Drama            ",urdu
tt0318760,thulabharam,1974.0,-,-,-,-,telugu
tt7886898,seetha... ramuni kosam,2017.0,113 min,5.2,6,Thriller            ,telugu
-,nyay: the justice,2021.0,-,-,-,Drama            ,hindi
tt1587218,mayabini lane,1966.0,-,-,-,Drama            ,bengali
tt11422954,larron,2000.0,8 min,-,-,"Short, Drama, Thriller            ",malayalam
tt11007104,aata ga baya,2011.0,-,-,-,-,marathi
tt12705154,shambu,2005.0,-,-,-,Drama            ,kannada
tt3053768,koormavatara,2011.0,-,8.1,37,Drama            ,kannada
tt4488970,ek hatyara,1994.0,-,-,-,Action            ,hindi
tt3811012,green signal,2014.0,-,5.0,8,-,telugu
tt0359935,santosh,1989.0,146 min,6.8,36,"Drama, Family            ",hindi
tt8157646,aakashee pullover,2018.0,88 min,-,-,Drama            ,bengali
tt1708453,aakrosh,2010.0,115 min,7.0,"3,425","Action, Crime, Thriller            ",hindi
tt0322877,jotugriha,1964.0,130 min,8.4,49,Drama            ,bengali
tt8768882,the last breath,2000.0,20 min,-,-,"Short, Horror            ",malayalam
tt11323102,divyang,2020.0,-,-,-,Drama            ,marathi
tt0214217,ulti ganga,1942.0,-,-,-,-,hindi
-,meppadiyan,2021.0,-,-,-,"Drama, Thriller            ",malayalam
tt0235569,manju moodal manju,1980.0,-,-,-,-,malayalam
tt3155962,birju ustad,1964.0,-,-,-,Action            ,hindi
tt2043923,mod,2011.0,100 min,6.5,396,"Drama, Romance, Thriller            ",hindi
tt12587414,gowdru cycle,2019.0,140 min,-,-,Comedy            ,kannada
tt2613668,soldier as thakur daler singh,1969.0,-,6.0,5,Action            ,hindi
tt12072012,baggidi gopal,2020.0,131 min,-,-,Action            ,telugu
tt0102201,khoon ka karz,1991.0,151 min,4.8,82,"Action, Crime, Drama            ",hindi
tt9477108,khamosh,1949.0,-,-,-,Drama            ,hindi
tt0121533,may madham,1994.0,149 min,6.4,131,"Drama, Musical, Romance            ",tamil
tt0213512,bhargavi nilayam,1964.0,175 min,7.7,103,Horror            ,malayalam
tt0245679,aapathbandavudu,1992.0,173 min,7.6,342,"Drama, Musical            ",telugu
tt6131622,lara lappa,1952.0,-,-,-,-,punjabi
tt1763282,sheran de puttar sher,1969.0,-,-,-,-,punjabi
tt11952166,nadia,1985.0,-,-,-,Drama            ,urdu
tt1346675,jaribidda jana,1980.0,133 min,-,-,-,kannada
tt2015304,baaz,1992.0,-,5.8,48,"Action, Mystery, Thriller            ",hindi
tt0072190,sonar kella,1974.0,120 min,8.4,"2,048","Adventure, Family, Mystery            ",bengali
tt5815940,gentleman,2016.0,144 min,7.1,"1,851","Mystery, Romance, Thriller            ",telugu
-,thimiram,2021.0,107 min,-,-,Drama            ,malayalam
tt0214980,narsi bhagat,1957.0,-,6.5,6,Biography            ,hindi
tt4280824,eh janam tumhare lekhe,2015.0,135 min,8.6,352,Biography            ,punjabi
tt0155985,pyari behna,1985.0,136 min,6.7,68,"Action, Comedy, Drama            ",hindi
tt0310886,chithegu chinthe,1978.0,129 min,-,-,Comedy            ,kannada
tt3850200,a story of a call girl,2000.0,-,-,-,Thriller            ,hindi
tt2272330,babul,1971.0,-,-,-,"Drama, Musical            ",punjabi
tt0379259,dhuwandhar,1935.0,-,-,-,-,hindi
tt0215974,mata,1942.0,-,-,-,-,hindi
tt10964040,17th september,2019.0,105 min,-,-,Drama            ,bengali
tt0320471,sir... i love you,1991.0,121 min,4.3,6,-,tamil
tt1180304,doraemon the movie: nobita and the green giant legend,2008.0,112 min,6.5,479,"Animation, Adventure, Comedy            ",hindi
tt0279450,swarna vigraham,1974.0,-,-,-,-,malayalam
tt0250436,insaanyat ke dushman,1990.0,-,2.7,23,-,urdu
tt3431756,rakhtbeej,2012.0,120 min,3.1,15,Thriller            ,hindi
tt4995590,junun,2015.0,54 min,7.3,"1,920","Documentary, Music            ",oriya
tt0290401,adyshakti mahamaya,1968.0,128 min,-,-,Drama            ,bengali
tt0231951,lal pari,1954.0,-,4.6,5,"Adventure, Fantasy            ",hindi
tt1500682,aadmi ki aurat aur anya kahaniya,2009.0,78 min,7.6,61,Drama            ,hindi
tt0212857,char minar,1956.0,-,-,-,"Action, Romance            ",hindi
tt0233181,alibaba aur chalis chor,1932.0,-,3.4,5,-,hindi
tt13690428,vichitra premi,2010.0,-,-,-,Drama            ,kannada
tt13746792,alaiyadikkuthu,2005.0,-,-,-,Drama            ,tamil
tt1814683,diary of a butterfly,2012.0,97 min,3.6,88,Drama            ,hindi
tt0252733,mori maa,1966.0,-,-,-,-,gujarati
tt13606708,sivagiri,2009.0,-,-,-,Drama            ,tamil
tt0303661,anita & me,2002.0,89 min,6.4,"1,657","Comedy, Drama            ",punjabi
tt0155332,vasavdatta,1934.0,-,-,-,-,hindi
tt14253602,hrudaya i miss u,2008.0,-,-,-,Drama            ,kannada
tt2524220,what's on your mind?,2013.0,96 min,-,-,Drama            ,hindi
tt2196564,pune-52,2013.0,126 min,7.1,213,"Drama, Thriller            ",marathi
tt8386480,bhor,2018.0,-,7.8,5,Drama            ,nepali
tt0251717,golanthara vartha,1993.0,133 min,6.7,174,"Comedy, Drama            ",malayalam
tt8517350,dust bin,2018.0,130 min,7.3,6,Drama            ,malayalam
tt9355204,over the edge,2016.0,60 min,6.2,9,Reality-TV            ,urdu
tt14063668,dictionary,2021.0,109 min,9.1,129,Drama            ,bengali
tt11011484,inba twinkle lilly,2018.0,152 min,4.3,11,Drama            ,tamil
-,kallan d'souza,2000.0,-,-,-,Comedy            ,malayalam
tt0332713,nakshathrangale sakshi,1979.0,-,-,-,-,malayalam
tt0260310,raju vedale,1976.0,-,-,-,-,telugu
tt8523160,beharbari outpost,2000.0,-,8.7,13,Comedy            ,assamese
tt2568760,theevram,2012.0,135 min,6.5,"1,055","Action, Crime, Thriller            ",malayalam
tt6221000,godha,2017.0,120 min,7.3,"1,597","Comedy, Drama, Sport            ",malayalam
tt0238495,pancharati,1960.0,-,-,-,-,marathi
tt0275549,nidrayil oru rathri,1990.0,107 min,-,-,-,malayalam
tt14188886,bettapurada ditta makkalu,2009.0,-,-,-,Drama            ,kannada
tt1611003,anjaam,2008.0,-,4.3,10,Drama            ,urdu
tt0256527,yeh rishta na tootay,1981.0,-,5.3,9,"Crime, Drama            ",hindi
tt0254472,kanaka chilanga,1966.0,-,-,-,-,malayalam
tt4964480,aro ekbar,2015.0,-,5.8,27,Drama            ,bengali
tt11238428,parinday,1992.0,142 min,-,-,"Action, Crime, Musical            ",punjabi
tt1440164,enga mama,1970.0,159 min,6.9,17,-,tamil
tt5755606,banjo,2016.0,137 min,4.9,"1,093","Action, Drama, Music            ",hindi
tt2187090,raktha kanneeru,2003.0,149 min,7.9,521,"Comedy, Drama            ",kannada
tt6889342,piya mann bhaye,2015.0,-,8.4,7,Drama            ,urdu
tt0230900,trolley driver,1958.0,-,-,-,-,hindi
tt2167779,jatti,1980.0,118 min,-,-,Comedy            ,punjabi
tt13563212,the midnight murder,2020.0,19 min,9.2,8,"Short, Crime            ",assamese
tt4911920,nomads but not...,2014.0,23 min,-,-,"Documentary, Short, Adventure            ",nepali
tt7822540,raa raa,2018.0,144 min,5.8,26,"Drama, Horror            ",telugu
tt0304067,gaunthali,2001.0,-,7.5,10,-,nepali
tt11663360,situationship,2019.0,-,-,-,Drama            ,hindi
tt0969678,sill,2000.0,30 min,-,-,Drama            ,urdu
tt6536808,ice ice mighty,2015.0,-,-,-,Animation            ,hindi
tt0416458,adavi ramudu,2004.0,152 min,4.0,281,"Action, Romance            ",telugu
tt3099078,khush naseeb,1964.0,-,-,-,Action            ,hindi
tt0273913,omana,1972.0,128 min,-,-,Drama            ,malayalam
tt0156832,naya daur,1978.0,124 min,5.6,52,"Action, Crime, Drama            ",hindi
tt0481132,maratha nadu,2004.0,118 min,-,-,"Crime, Drama, Romance            ",malayalam
tt11422822,impathu roova,2019.0,112 min,-,-,Drama            ,tamil
tt2433542,yamudiki mogudu,2012.0,-,4.6,118,"Comedy, Fantasy            ",telugu
tt1575621,maa aavida meeda vottu mee aavida chala manchidi,2001.0,147 min,5.3,25,Drama            ,telugu
tt1332589,sassi punnu,1968.0,-,-,-,-,punjabi
tt7142492,adhantari,2009.0,112 min,-,-,Drama            ,marathi
tt2389974,aatma,2013.0,94 min,3.8,611,"Drama, Horror, Thriller            ",hindi
tt1539997,kerala cafe,2009.0,140 min,7.5,"1,011","Comedy, Drama, Family            ",malayalam
tt14066630,tighi,2005.0,104 min,-,-,Drama            ,marathi
tt0269626,nigah-e-nafrat,1935.0,-,-,-,-,hindi
-,yaarige yaaruntu,2000.0,-,-,-,Comedy            ,kannada
tt10579904,sabdhan pancha aashche,2008.0,-,-,-,Comedy            ,bengali
tt7345986,sindoor,1991.0,99 min,-,-,"Action, Drama, Romance            ",bengali
tt0271460,dhinarathrangal,1988.0,-,7.0,19,Drama            ,malayalam
tt10594598,talash,2000.0,-,6.3,40,"Action, Adventure, Comedy            ",punjabi
tt0359073,chinna thevan,1995.0,-,-,-,-,tamil
tt2674084,danka,1969.0,-,-,-,Action            ,hindi
tt8458784,kanni vedi,2018.0,-,-,-,Action            ,tamil
tt6868352,masti nahi sasti,2017.0,96 min,-,-,Comedy            ,hindi
tt0351834,manasa veena,1984.0,-,-,-,"Drama, Musical, Romance            ",telugu
tt0331535,kalyana sowgandhikam,1996.0,138 min,6.1,164,"Comedy, Drama, Romance            ",malayalam
tt11732494,intezaar,2020.0,93 min,-,-,Drama            ,urdu
tt0400732,phool aur sholay,1976.0,-,2.2,18,-,urdu
tt0390594,vamsodharakudu,1972.0,-,-,-,-,telugu
tt8485448,touttay,2018.0,52 min,-,-,"Drama, History            ",hindi
tt8651064,idam jagath,2018.0,126 min,5.4,114,"Action, Thriller            ",telugu
tt8586692,kalpataroo,2018.0,103 min,-,-,"Drama, Romance            ",bengali
tt0248234,ninaithathai mudippavan,1975.0,158 min,7.2,33,Action            ,tamil
tt0320234,palavanai rojakkal,1986.0,-,7.4,5,-,tamil
tt3073326,goopi gawaiya bagha bajaiya,2013.0,79 min,7.0,117,"Animation, Comedy, Drama            ",hindi
tt0149857,bhavna,1984.0,-,7.0,32,Drama            ,hindi
tt0247502,manchali,1973.0,131 min,6.5,127,"Comedy, Romance, Musical            ",hindi
tt0353526,harishchandanam,1993.0,-,-,-,-,malayalam
tt1186817,ontari,2008.0,-,5.8,132,Action            ,telugu
tt0190419,ghulam,1998.0,162 min,7.3,"10,920","Action, Crime, Drama            ",hindi
tt0141651,neki aur badi,1949.0,-,-,-,-,hindi
tt0469777,kalamandalam ramankutty nair,2005.0,73 min,-,-,"Documentary, Biography            ",malayalam
tt6750126,sugamana sumaigal,1992.0,-,-,-,Drama            ,tamil
tt0239826,posti,1951.0,-,6.5,6,"Adventure, Comedy, Drama            ",punjabi
